x,T
0.1001,281.624
0.100616,281.207
0.101132,280.791
0.101647,280.374
0.102163,279.958
0.102679,279.541
0.103195,279.125
0.103711,278.708
0.104226,278.292
0.104742,277.875
0.105258,277.459
0.105774,276.998
0.106289,276.528
0.106805,276.059
0.107321,275.589
0.107837,275.12
0.108353,274.65
0.108868,274.18
0.109384,273.711
0.1099,273.241
