x,T
-0.0099,298.056
-0.00938421,297.572
-0.00886842,297.087
-0.00835263,296.603
-0.00783684,296.118
-0.00732105,295.634
-0.00680526,295.15
-0.00628947,294.665
-0.00577368,294.181
-0.00525789,293.704
-0.00474211,293.266
-0.00422632,292.828
-0.00371053,292.389
-0.00319474,291.951
-0.00267895,291.513
-0.00216316,291.075
-0.00164737,290.636
-0.00113158,290.198
-0.000615789,289.76
-0.0001,289.322
