x,T
-0.0099,298.043
-0.00938421,297.489
-0.00886842,296.935
-0.00835263,296.381
-0.00783684,295.828
-0.00732105,295.274
-0.00680526,294.72
-0.00628947,294.166
-0.00577368,293.613
-0.00525789,293.082
-0.00474211,292.665
-0.00422632,292.248
-0.00371053,291.831
-0.00319474,291.414
-0.00267895,290.997
-0.00216316,290.58
-0.00164737,290.163
-0.00113158,289.747
-0.000615789,289.33
-0.0001,288.913
