x,T
-0.0099,298.055
-0.00938421,297.567
-0.00886842,297.078
-0.00835263,296.589
-0.00783684,296.1
-0.00732105,295.612
-0.00680526,295.123
-0.00628947,294.634
-0.00577368,294.146
-0.00525789,293.676
-0.00474211,293.304
-0.00422632,292.932
-0.00371053,292.559
-0.00319474,292.187
-0.00267895,291.815
-0.00216316,291.442
-0.00164737,291.07
-0.00113158,290.698
-0.000615789,290.325
-0.0001,289.953
