x,T
0.1001,281.689
0.100616,281.27
0.101132,280.852
0.101647,280.433
0.102163,280.015
0.102679,279.596
0.103195,279.177
0.103711,278.759
0.104226,278.34
0.104742,277.921
0.105258,277.503
0.105774,277.038
0.106289,276.563
0.106805,276.089
0.107321,275.614
0.107837,275.14
0.108353,274.665
0.108868,274.191
0.109384,273.716
0.1099,273.242
