# Solver information
# Time        	h_solver      	h_initial     	h_final       	h_iters       	h_converged   
62.1338       	DICPCG	2.811450e-04	4.407850e-08	1	true
62.1745       	DICPCG	3.134660e-04	5.481190e-08	1	true
62.2227       	DICPCG	3.704550e-04	7.661510e-08	1	true
62.2792       	DICPCG	4.335290e-04	1.050150e-07	1	true
62.3462       	DICPCG	5.123700e-04	1.468480e-07	1	true
62.4248       	DICPCG	6.002690e-04	2.017890e-07	1	true
62.5172       	DICPCG	7.047390e-04	2.784680e-07	1	true
62.6249       	DICPCG	8.184500e-04	3.759370e-07	1	true
62.7499       	DICPCG	9.486040e-04	5.055940e-07	1	true
62.8923       	DICPCG	1.077790e-03	6.527260e-07	1	true
62.9958       	DICPCG	7.819640e-04	3.437720e-07	1	true
63.0122       	DICPCG	1.240930e-04	8.695040e-09	1	true
63.0317       	DICPCG	1.469070e-04	1.221520e-08	1	true
63.0551       	DICPCG	1.756220e-04	1.749200e-08	1	true
63.0831       	DICPCG	2.100170e-04	2.509390e-08	1	true
63.1168       	DICPCG	2.513450e-04	3.606980e-08	1	true
63.1572       	DICPCG	3.008260e-04	5.186730e-08	1	true
63.2057       	DICPCG	3.601060e-04	7.460680e-08	1	true
63.2638       	DICPCG	4.297880e-04	1.066500e-07	1	true
63.3337       	DICPCG	5.153770e-04	1.538220e-07	1	true
63.4176       	DICPCG	6.178210e-04	2.215390e-07	1	true
63.5183       	DICPCG	7.400740e-04	3.183460e-07	1	true
63.6392       	DICPCG	8.872170e-04	4.576020e-07	1	true
63.783        	DICPCG	1.054580e-03	6.467000e-07	1	true
63.948        	DICPCG	1.212650e-03	8.524690e-07	1	true
63.9757       	DICPCG	2.043130e-04	2.433750e-08	1	true
64.0071       	DICPCG	2.305780e-04	3.105540e-08	1	true
64.0444       	DICPCG	2.729130e-04	4.360550e-08	1	true
64.0886       	DICPCG	3.227440e-04	6.111630e-08	1	true
64.1415       	DICPCG	3.860980e-04	8.762020e-08	1	true
64.205        	DICPCG	4.619580e-04	1.255840e-07	1	true
64.2811       	DICPCG	5.522470e-04	1.795640e-07	1	true
64.3719       	DICPCG	6.593380e-04	2.559100e-07	1	true
64.4804       	DICPCG	7.870650e-04	3.643950e-07	1	true
64.6102       	DICPCG	9.427600e-04	5.221840e-07	1	true
64.763        	DICPCG	1.109930e-03	7.235250e-07	1	true
64.8115       	DICPCG	3.532880e-04	7.336570e-08	1	true
64.8663       	DICPCG	3.982940e-04	9.341440e-08	1	true
64.9321       	DICPCG	4.779810e-04	1.346940e-07	1	true
65.0056       	DICPCG	5.332570e-04	1.678470e-07	1	true
65.0903       	DICPCG	6.138590e-04	2.229180e-07	1	true
65.1925       	DICPCG	7.407790e-04	3.244910e-07	1	true
65.2777       	DICPCG	6.165140e-04	2.258460e-07	1	true
65.3092       	DICPCG	2.279580e-04	3.087260e-08	1	true
65.3469       	DICPCG	2.733870e-04	4.436500e-08	1	true
65.3922       	DICPCG	3.288850e-04	6.415150e-08	1	true
65.4465       	DICPCG	3.943120e-04	9.210710e-08	1	true
65.5115       	DICPCG	4.726010e-04	1.321030e-07	1	true
65.5893       	DICPCG	5.662760e-04	1.892640e-07	1	true
65.6825       	DICPCG	6.792440e-04	2.716690e-07	1	true
65.7947       	DICPCG	8.194920e-04	3.944560e-07	1	true
65.9262       	DICPCG	9.607740e-04	5.411770e-07	1	true
65.9988       	DICPCG	5.305100e-04	1.656200e-07	1	true
66.0325       	DICPCG	2.464590e-04	3.581380e-08	1	true
66.0729       	DICPCG	2.950380e-04	5.132240e-08	1	true
66.1214       	DICPCG	3.540310e-04	7.388950e-08	1	true
66.1795       	DICPCG	4.230760e-04	1.054940e-07	1	true
66.2489       	DICPCG	5.058690e-04	1.507580e-07	1	true
66.3307       	DICPCG	5.951860e-04	2.086530e-07	1	true
66.426        	DICPCG	6.924480e-04	2.821360e-07	1	true
66.5359       	DICPCG	7.979580e-04	3.749380e-07	1	true
66.6108       	DICPCG	5.428480e-04	1.735120e-07	1	true
66.6973       	DICPCG	6.254890e-04	2.310870e-07	1	true
66.757        	DICPCG	4.309070e-04	1.102050e-07	1	true
66.8214       	DICPCG	4.634730e-04	1.277120e-07	1	true
66.8834       	DICPCG	4.447050e-04	1.182410e-07	1	true
66.9572       	DICPCG	5.285400e-04	1.672540e-07	1	true
67.0455       	DICPCG	6.316740e-04	2.390670e-07	1	true
67.1118       	DICPCG	4.737380e-04	1.346620e-07	1	true
67.1428       	DICPCG	2.209220e-04	2.935080e-08	1	true
67.1798       	DICPCG	2.642050e-04	4.208370e-08	1	true
67.2243       	DICPCG	3.162000e-04	6.041370e-08	1	true
67.2775       	DICPCG	3.784640e-04	8.669180e-08	1	true
67.3413       	DICPCG	4.530030e-04	1.243180e-07	1	true
67.4179       	DICPCG	5.432010e-04	1.787480e-07	1	true
67.5104       	DICPCG	6.555770e-04	2.601000e-07	1	true
67.6205       	DICPCG	7.810070e-04	3.684780e-07	1	true
67.7523       	DICPCG	9.348380e-04	5.266010e-07	1	true
67.9099       	DICPCG	1.118080e-03	7.515930e-07	1	true
67.978        	DICPCG	4.846830e-04	1.415410e-07	1	true
68.0104       	DICPCG	2.301330e-04	3.192630e-08	1	true
68.0484       	DICPCG	2.701340e-04	4.394100e-08	1	true
68.0941       	DICPCG	3.250800e-04	6.358680e-08	1	true
68.1489       	DICPCG	3.894650e-04	9.120250e-08	1	true
68.2148       	DICPCG	4.679580e-04	1.315880e-07	1	true
68.2937       	DICPCG	5.602640e-04	1.885220e-07	1	true
68.3882       	DICPCG	6.704210e-04	2.698530e-07	1	true
68.5022       	DICPCG	8.087200e-04	3.925000e-07	1	true
68.6375       	DICPCG	9.592900e-04	5.524080e-07	1	true
68.8007       	DICPCG	1.155900e-03	8.014570e-07	1	true
68.8822       	DICPCG	5.775590e-04	2.004050e-07	1	true
68.9046       	DICPCG	1.586670e-04	1.520750e-08	1	true
68.9315       	DICPCG	1.897530e-04	2.179450e-08	1	true
68.9638       	DICPCG	2.276940e-04	3.142920e-08	1	true
69.0025       	DICPCG	2.724540e-04	4.507880e-08	1	true
69.049        	DICPCG	3.268310e-04	6.499970e-08	1	true
69.1046       	DICPCG	3.904030e-04	9.294870e-08	1	true
69.1716       	DICPCG	4.696380e-04	1.347840e-07	1	true
69.2525       	DICPCG	5.668170e-04	1.966540e-07	1	true
69.3499       	DICPCG	6.814170e-04	2.844910e-07	1	true
69.4677       	DICPCG	8.225980e-04	4.146780e-07	1	true
69.6095       	DICPCG	9.904300e-04	6.008340e-07	1	true
69.778        	DICPCG	1.174330e-03	8.448440e-07	1	true
69.9714       	DICPCG	1.347200e-03	5.639640e-10	2	true
70.0171       	DICPCG	3.185090e-04	6.238000e-08	1	true
70.0569       	DICPCG	2.770490e-04	4.723460e-08	1	true
70.1049       	DICPCG	3.325910e-04	6.823620e-08	1	true
70.1625       	DICPCG	3.979180e-04	9.792680e-08	1	true
70.2316       	DICPCG	4.760970e-04	1.405620e-07	1	true
70.3138       	DICPCG	5.647370e-04	1.983200e-07	1	true
70.4115       	DICPCG	6.688040e-04	2.789110e-07	1	true
70.5291       	DICPCG	8.037410e-04	4.036730e-07	1	true
70.6688       	DICPCG	9.519030e-04	5.678060e-07	1	true
70.7926       	DICPCG	8.405980e-04	4.426550e-07	1	true
70.8134       	DICPCG	1.416260e-04	1.260410e-08	1	true
70.8382       	DICPCG	1.680900e-04	1.778230e-08	1	true
70.8679       	DICPCG	2.012940e-04	2.554480e-08	1	true
70.9035       	DICPCG	2.407510e-04	3.660200e-08	1	true
70.9462       	DICPCG	2.879140e-04	5.242170e-08	1	true
70.9975       	DICPCG	3.457080e-04	7.567170e-08	1	true
71.0591       	DICPCG	4.142830e-04	1.087810e-07	1	true
71.1335       	DICPCG	4.996030e-04	1.583420e-07	1	true
71.2234       	DICPCG	6.033940e-04	2.311200e-07	1	true
71.3313       	DICPCG	7.231610e-04	3.320780e-07	1	true
71.4623       	DICPCG	8.769650e-04	4.883070e-07	1	true
71.6231       	DICPCG	1.074400e-03	7.322790e-07	1	true
71.8008       	DICPCG	1.185190e-03	8.919050e-07	1	true
71.857        	DICPCG	3.749030e-04	8.923230e-08	1	true
71.8973       	DICPCG	2.689650e-04	4.593840e-08	1	true
71.9457       	DICPCG	3.229520e-04	6.627880e-08	1	true
72.0034       	DICPCG	3.831500e-04	9.341550e-08	1	true
72.0731       	DICPCG	4.623440e-04	1.363800e-07	1	true
72.1567       	DICPCG	5.538440e-04	1.961850e-07	1	true
72.2582       	DICPCG	6.711570e-04	2.885250e-07	1	true
72.3774       	DICPCG	7.865560e-04	3.970260e-07	1	true
72.431        	DICPCG	3.527410e-04	8.006470e-08	1	true
72.4952       	DICPCG	4.225910e-04	1.151310e-07	1	true
72.5735       	DICPCG	5.137910e-04	1.705540e-07	1	true
72.6668       	DICPCG	6.121990e-04	2.424410e-07	1	true
72.7779       	DICPCG	7.262730e-04	3.416770e-07	1	true
72.8573       	DICPCG	5.191520e-04	1.748750e-07	1	true
72.8711       	DICPCG	9.050800e-05	5.309340e-09	1	true
72.8876       	DICPCG	1.078340e-04	7.522670e-09	1	true
72.9073       	DICPCG	1.286810e-04	1.070850e-08	1	true
72.9311       	DICPCG	1.545720e-04	1.546880e-08	1	true
72.9598       	DICPCG	1.862030e-04	2.250080e-08	1	true
72.9944       	DICPCG	2.233630e-04	3.248000e-08	1	true
73.0362       	DICPCG	2.690470e-04	4.728640e-08	1	true
73.0866       	DICPCG	3.233060e-04	6.849870e-08	1	true
73.1464       	DICPCG	3.830430e-04	9.638370e-08	1	true
73.2176       	DICPCG	4.559630e-04	1.367640e-07	1	true
73.3025       	DICPCG	5.424200e-04	1.935570e-07	1	true
73.4024       	DICPCG	6.383020e-04	2.676930e-07	1	true
73.5253       	DICPCG	7.863690e-04	4.055330e-07	1	true
73.6727       	DICPCG	9.454380e-04	5.845500e-07	1	true
73.8386       	DICPCG	1.063460e-03	7.411540e-07	1	true
73.8619       	DICPCG	1.491710e-04	1.463680e-08	1	true
73.8896       	DICPCG	1.778070e-04	2.086690e-08	1	true
73.9223       	DICPCG	2.086770e-04	2.886130e-08	1	true
73.9608       	DICPCG	2.454110e-04	4.008140e-08	1	true
74.006        	DICPCG	2.876150e-04	5.525020e-08	1	true
74.0612       	DICPCG	3.511630e-04	8.258660e-08	1	true
74.1282       	DICPCG	4.263270e-04	1.219090e-07	1	true
74.2075       	DICPCG	5.043270e-04	1.705870e-07	1	true
74.3066       	DICPCG	6.316310e-04	2.671340e-07	1	true
74.4221       	DICPCG	7.392620e-04	3.648510e-07	1	true
74.5666       	DICPCG	9.271650e-04	5.718330e-07	1	true
74.7111       	DICPCG	9.318740e-04	5.752920e-07	1	true
74.7689       	DICPCG	3.735420e-04	9.250180e-08	1	true
74.8266       	DICPCG	3.735860e-04	9.246740e-08	1	true
74.9133       	DICPCG	5.594400e-04	2.071400e-07	1	true
75            	DICPCG	5.592490e-04	2.072480e-07	1	true
75.063        	DICPCG	4.061760e-04	1.096490e-07	1	true
75.1086       	DICPCG	2.939940e-04	5.753650e-08	1	true
75.1633       	DICPCG	3.527470e-04	8.285680e-08	1	true
75.229        	DICPCG	4.235630e-04	1.194960e-07	1	true
75.3079       	DICPCG	5.085420e-04	1.722520e-07	1	true
75.4025       	DICPCG	6.095550e-04	2.475610e-07	1	true
75.5158       	DICPCG	7.298300e-04	3.552910e-07	1	true
75.644        	DICPCG	8.230790e-04	4.517350e-07	1	true
75.6621       	DICPCG	1.165360e-04	9.108580e-09	1	true
75.6839       	DICPCG	1.395700e-04	1.310220e-08	1	true
75.71         	DICPCG	1.670600e-04	1.882350e-08	1	true
75.7413       	DICPCG	1.999670e-04	2.703620e-08	1	true
75.7788       	DICPCG	2.393210e-04	3.880490e-08	1	true
75.8239       	DICPCG	2.867330e-04	5.579260e-08	1	true
75.878        	DICPCG	3.429620e-04	7.990540e-08	1	true
75.9429       	DICPCG	4.101920e-04	1.143550e-07	1	true
76.0207       	DICPCG	4.913560e-04	1.640620e-07	1	true
76.114        	DICPCG	5.875430e-04	2.344350e-07	1	true
76.2262       	DICPCG	7.042670e-04	3.366030e-07	1	true
76.3605       	DICPCG	8.410100e-04	4.797410e-07	1	true
76.516        	DICPCG	9.710560e-04	6.395750e-07	1	true
76.5709       	DICPCG	3.423100e-04	7.969990e-08	1	true
76.6071       	DICPCG	2.256280e-04	3.467490e-08	1	true
76.6506       	DICPCG	2.704100e-04	4.988110e-08	1	true
76.7027       	DICPCG	3.234510e-04	7.151090e-08	1	true
76.7653       	DICPCG	3.878120e-04	1.030270e-07	1	true
76.8405       	DICPCG	4.645080e-04	1.481540e-07	1	true
76.9306       	DICPCG	5.555490e-04	2.124170e-07	1	true
77.0364       	DICPCG	6.508760e-04	2.920150e-07	1	true
77.1325       	DICPCG	5.903120e-04	2.412260e-07	1	true
77.1702       	DICPCG	2.315980e-04	3.713370e-08	1	true
77.2154       	DICPCG	2.776600e-04	5.330860e-08	1	true
77.2696       	DICPCG	3.328150e-04	7.654850e-08	1	true
77.3348       	DICPCG	3.992740e-04	1.101940e-07	1	true
77.4129       	DICPCG	4.786360e-04	1.584590e-07	1	true
77.5067       	DICPCG	5.736440e-04	2.279130e-07	1	true
77.6191       	DICPCG	6.872910e-04	3.275150e-07	1	true
77.7523       	DICPCG	8.137060e-04	4.604690e-07	1	true
77.8318       	DICPCG	4.837450e-04	1.626170e-07	1	true
77.8632       	DICPCG	1.916050e-04	2.557690e-08	1	true
77.901        	DICPCG	2.296480e-04	3.673770e-08	1	true
77.9462       	DICPCG	2.757210e-04	5.298890e-08	1	true
78.0006       	DICPCG	3.305660e-04	7.620540e-08	1	true
78.0656       	DICPCG	3.960420e-04	1.094420e-07	1	true
78.1437       	DICPCG	4.748050e-04	1.573680e-07	1	true
78.2375       	DICPCG	5.705970e-04	2.273260e-07	1	true
78.3503       	DICPCG	6.855780e-04	3.281350e-07	1	true
78.4807       	DICPCG	7.926840e-04	4.393060e-07	1	true
78.5413       	DICPCG	3.686500e-04	9.516120e-08	1	true
78.5797       	DICPCG	2.333890e-04	3.827170e-08	1	true
78.6258       	DICPCG	2.797130e-04	5.500680e-08	1	true
78.681        	DICPCG	3.349400e-04	7.898000e-08	1	true
78.7472       	DICPCG	4.010500e-04	1.132660e-07	1	true
78.8265       	DICPCG	4.797200e-04	1.622480e-07	1	true
78.9214       	DICPCG	5.736600e-04	2.321550e-07	1	true
79.0307       	DICPCG	6.593080e-04	3.068880e-07	1	true
79.0748       	DICPCG	2.658050e-04	4.997030e-08	1	true
79.1153       	DICPCG	2.429880e-04	4.184180e-08	1	true
79.1639       	DICPCG	2.906720e-04	6.004970e-08	1	true
79.2221       	DICPCG	3.473520e-04	8.594800e-08	1	true
79.2918       	DICPCG	4.150380e-04	1.230540e-07	1	true
79.3753       	DICPCG	4.958320e-04	1.758910e-07	1	true
79.4754       	DICPCG	5.931630e-04	2.523510e-07	1	true
79.594        	DICPCG	7.002400e-04	3.512980e-07	1	true
79.6541       	DICPCG	3.539470e-04	9.004750e-08	1	true
79.7006       	DICPCG	2.743620e-04	5.408680e-08	1	true
79.7543       	DICPCG	3.154460e-04	7.172730e-08	1	true
79.8188       	DICPCG	3.776350e-04	1.030460e-07	1	true
79.8961       	DICPCG	4.519750e-04	1.479230e-07	1	true
79.9888       	DICPCG	5.407520e-04	2.116710e-07	1	true
80.0958       	DICPCG	6.227940e-04	2.822960e-07	1	true
80.116        	DICPCG	1.179640e-04	1.016550e-08	1	true
80.1403       	DICPCG	1.410750e-04	1.459700e-08	1	true
80.1695       	DICPCG	1.687900e-04	2.099280e-08	1	true
80.2045       	DICPCG	2.019300e-04	3.018520e-08	1	true
80.2464       	DICPCG	2.416560e-04	4.341010e-08	1	true
80.2967       	DICPCG	2.892100e-04	6.237210e-08	1	true
80.3569       	DICPCG	3.464280e-04	8.967710e-08	1	true
80.4292       	DICPCG	4.151630e-04	1.288950e-07	1	true
80.5158       	DICPCG	4.980920e-04	1.854340e-07	1	true
80.62         	DICPCG	5.997890e-04	2.685520e-07	1	true
80.745        	DICPCG	7.205100e-04	3.867050e-07	1	true
80.8954       	DICPCG	8.680530e-04	5.597370e-07	1	true
81.0756       	DICPCG	1.040680e-03	8.022850e-07	1	true
81.182        	DICPCG	6.169000e-04	2.812000e-07	1	true
81.2153       	DICPCG	1.924890e-04	2.758660e-08	1	true
81.254        	DICPCG	2.232230e-04	3.725730e-08	1	true
81.2993       	DICPCG	2.598660e-04	5.068330e-08	1	true
81.3532       	DICPCG	3.082730e-04	7.155760e-08	1	true
81.4179       	DICPCG	3.692420e-04	1.029280e-07	1	true
81.4957       	DICPCG	4.423370e-04	1.479790e-07	1	true
81.5882       	DICPCG	5.253880e-04	2.089800e-07	1	true
81.6978       	DICPCG	6.215270e-04	2.925460e-07	1	true
81.8276       	DICPCG	7.353410e-04	4.092730e-07	1	true
81.979        	DICPCG	8.577730e-04	5.564380e-07	1	true
82.1444       	DICPCG	9.353750e-04	6.601860e-07	1	true
82.1809       	DICPCG	2.080290e-04	3.261790e-08	1	true
82.2196       	DICPCG	2.199020e-04	3.634570e-08	1	true
82.266        	DICPCG	2.643520e-04	5.244940e-08	1	true
82.3218       	DICPCG	3.180070e-04	7.571100e-08	1	true
82.3888       	DICPCG	3.825610e-04	1.094490e-07	1	true
82.4692       	DICPCG	4.602830e-04	1.582680e-07	1	true
82.5655       	DICPCG	5.520150e-04	2.272310e-07	1	true
82.681        	DICPCG	6.618690e-04	3.264920e-07	1	true
82.7726       	DICPCG	5.247510e-04	2.056370e-07	1	true
82.8662       	DICPCG	5.346190e-04	2.147660e-07	1	true
82.9008       	DICPCG	1.974540e-04	2.941750e-08	1	true
82.9379       	DICPCG	2.108580e-04	3.376240e-08	1	true
82.9822       	DICPCG	2.509490e-04	4.806060e-08	1	true
83.0351       	DICPCG	2.984740e-04	6.814340e-08	1	true
83.0982       	DICPCG	3.553540e-04	9.669740e-08	1	true
83.1733       	DICPCG	4.227560e-04	1.367780e-07	1	true
83.2628       	DICPCG	5.032220e-04	1.936350e-07	1	true
83.3687       	DICPCG	5.958230e-04	2.706830e-07	1	true
83.4928       	DICPCG	6.980180e-04	3.703610e-07	1	true
83.6389       	DICPCG	8.239280e-04	5.122060e-07	1	true
83.6725       	DICPCG	1.894550e-04	2.707700e-08	1	true
83.7128       	DICPCG	2.266980e-04	3.887210e-08	1	true
83.7611       	DICPCG	2.710050e-04	5.574660e-08	1	true
83.8191       	DICPCG	3.246020e-04	8.017030e-08	1	true
83.8889       	DICPCG	3.897710e-04	1.157820e-07	1	true
83.9728       	DICPCG	4.686100e-04	1.673720e-07	1	true
84.0736       	DICPCG	5.626470e-04	2.410700e-07	1	true
84.1943       	DICPCG	6.737940e-04	3.448980e-07	1	true
84.3341       	DICPCG	7.793910e-04	4.617340e-07	1	true
84.376        	DICPCG	2.342280e-04	4.176030e-08	1	true
84.4239       	DICPCG	2.674650e-04	5.449580e-08	1	true
84.4814       	DICPCG	3.207170e-04	7.818290e-08	1	true
84.5504       	DICPCG	3.843150e-04	1.121510e-07	1	true
84.633        	DICPCG	4.601900e-04	1.604910e-07	1	true
84.7208       	DICPCG	4.886550e-04	1.806060e-07	1	true
84.7561       	DICPCG	1.965430e-04	2.930240e-08	1	true
84.7984       	DICPCG	2.357530e-04	4.213210e-08	1	true
84.8493       	DICPCG	2.830300e-04	6.069260e-08	1	true
84.9104       	DICPCG	3.400390e-04	8.754390e-08	1	true
84.9836       	DICPCG	4.076710e-04	1.257810e-07	1	true
85.0714       	DICPCG	4.884860e-04	1.804490e-07	1	true
85.1766       	DICPCG	5.841970e-04	2.583930e-07	1	true
85.2933       	DICPCG	6.467300e-04	3.165610e-07	1	true
85.3124       	DICPCG	1.061520e-04	8.567750e-09	1	true
85.3354       	DICPCG	1.272210e-04	1.232180e-08	1	true
85.3629       	DICPCG	1.523380e-04	1.769060e-08	1	true
85.3959       	DICPCG	1.827170e-04	2.548300e-08	1	true
85.4355       	DICPCG	2.185880e-04	3.651980e-08	1	true
85.4828       	DICPCG	2.608610e-04	5.207030e-08	1	true
85.5391       	DICPCG	3.100880e-04	7.364330e-08	1	true
85.6054       	DICPCG	3.652540e-04	1.022570e-07	1	true
85.6832       	DICPCG	4.280840e-04	1.405880e-07	1	true
85.7744       	DICPCG	5.011680e-04	1.929090e-07	1	true
85.8806       	DICPCG	5.827320e-04	2.611830e-07	1	true
86.0044       	DICPCG	6.787470e-04	3.548760e-07	1	true
86.143        	DICPCG	7.587180e-04	4.441570e-07	1	true
86.2208       	DICPCG	4.262370e-04	1.403100e-07	1	true
86.2589       	DICPCG	2.084980e-04	3.354810e-08	1	true
86.3045       	DICPCG	2.498090e-04	4.807380e-08	1	true
86.3593       	DICPCG	2.995090e-04	6.905460e-08	1	true
86.4249       	DICPCG	3.581970e-04	9.869950e-08	1	true
86.5034       	DICPCG	4.282120e-04	1.410730e-07	1	true
86.5978       	DICPCG	5.145060e-04	2.037350e-07	1	true
86.7094       	DICPCG	6.084120e-04	2.850860e-07	1	true
86.8117       	DICPCG	5.551770e-04	2.380710e-07	1	true
86.841        	DICPCG	1.596050e-04	1.976470e-08	1	true
86.8761       	DICPCG	1.904670e-04	2.823390e-08	1	true
86.9182       	DICPCG	2.281260e-04	4.063840e-08	1	true
86.9687       	DICPCG	2.737710e-04	5.867450e-08	1	true
87.0293       	DICPCG	3.284150e-04	8.457100e-08	1	true
87.1022       	DICPCG	3.947840e-04	1.222820e-07	1	true
87.1899       	DICPCG	4.753120e-04	1.772780e-07	1	true
87.2949       	DICPCG	5.688150e-04	2.538400e-07	1	true
87.4207       	DICPCG	6.812330e-04	3.639840e-07	1	true
87.5723       	DICPCG	8.206510e-04	5.281940e-07	1	true
87.7449       	DICPCG	9.309000e-04	6.793090e-07	1	true
87.7656       	DICPCG	1.120440e-04	9.909380e-09	1	true
87.7894       	DICPCG	1.289010e-04	1.316080e-08	1	true
87.8178       	DICPCG	1.533050e-04	1.867190e-08	1	true
87.8519       	DICPCG	1.835100e-04	2.682850e-08	1	true
87.8926       	DICPCG	2.196380e-04	3.853570e-08	1	true
87.9416       	DICPCG	2.638430e-04	5.577830e-08	1	true
88.0005       	DICPCG	3.162100e-04	8.044110e-08	1	true
88.0711       	DICPCG	3.788250e-04	1.160380e-07	1	true
88.1557       	DICPCG	4.532020e-04	1.670690e-07	1	true
88.2569       	DICPCG	5.413960e-04	2.399840e-07	1	true
88.378        	DICPCG	6.468940e-04	3.445690e-07	1	true
88.5232       	DICPCG	7.765080e-04	4.975400e-07	1	true
88.692        	DICPCG	9.030050e-04	6.730720e-07	1	true
88.8583       	DICPCG	8.915750e-04	6.528710e-07	1	true
88.8833       	DICPCG	1.335420e-04	1.472980e-08	1	true
88.9124       	DICPCG	1.548330e-04	1.984320e-08	1	true
88.9472       	DICPCG	1.845920e-04	2.829210e-08	1	true
88.9888       	DICPCG	2.189470e-04	3.986280e-08	1	true
89.0382       	DICPCG	2.590690e-04	5.582440e-08	1	true
89.0968       	DICPCG	3.064600e-04	7.795800e-08	1	true
89.1662       	DICPCG	3.620240e-04	1.084260e-07	1	true
89.2483       	DICPCG	4.270960e-04	1.502210e-07	1	true
89.3443       	DICPCG	4.992840e-04	2.043200e-07	1	true
89.4577       	DICPCG	5.899620e-04	2.837640e-07	1	true
89.5895       	DICPCG	6.866080e-04	3.826930e-07	1	true
89.7472       	DICPCG	8.244750e-04	5.473990e-07	1	true
89.8299       	DICPCG	4.294890e-04	1.494540e-07	1	true
89.8595       	DICPCG	1.540400e-04	1.923120e-08	1	true
89.8951       	DICPCG	1.844950e-04	2.762270e-08	1	true
89.9377       	DICPCG	2.207480e-04	3.963450e-08	1	true
89.9888       	DICPCG	2.641600e-04	5.694240e-08	1	true
90.0502       	DICPCG	3.173350e-04	8.248610e-08	1	true
90.1239       	DICPCG	3.805600e-04	1.190690e-07	1	true
90.2121       	DICPCG	4.550630e-04	1.708060e-07	1	true
90.3185       	DICPCG	5.488170e-04	2.491080e-07	1	true
90.4459       	DICPCG	6.566600e-04	3.572170e-07	1	true
90.5952       	DICPCG	7.695070e-04	4.909230e-07	1	true
90.7631       	DICPCG	8.608170e-04	6.131520e-07	1	true
90.787        	DICPCG	1.226570e-04	1.249710e-08	1	true
90.8156       	DICPCG	1.466230e-04	1.785200e-08	1	true
90.8499       	DICPCG	1.750950e-04	2.546340e-08	1	true
90.8909       	DICPCG	2.090230e-04	3.630700e-08	1	true
90.9401       	DICPCG	2.501530e-04	5.204740e-08	1	true
90.9994       	DICPCG	3.001500e-04	7.502840e-08	1	true
91.0702       	DICPCG	3.586240e-04	1.072910e-07	1	true
91.1553       	DICPCG	4.298300e-04	1.544700e-07	1	true
91.2569       	DICPCG	5.135330e-04	2.209120e-07	1	true
91.3784       	DICPCG	6.133570e-04	3.156130e-07	1	true
91.5221       	DICPCG	7.256570e-04	4.420040e-07	1	true
91.6851       	DICPCG	8.233950e-04	5.682180e-07	1	true
91.7313       	DICPCG	2.329200e-04	4.590550e-08	1	true
91.7827       	DICPCG	2.578290e-04	5.623970e-08	1	true
91.8426       	DICPCG	2.996440e-04	7.609640e-08	1	true
91.913        	DICPCG	3.499920e-04	1.039450e-07	1	true
91.9963       	DICPCG	4.130460e-04	1.453260e-07	1	true
92.0928       	DICPCG	4.762350e-04	1.935730e-07	1	true
92.1603       	DICPCG	3.328300e-04	9.527350e-08	1	true
92.1798       	DICPCG	9.597060e-05	7.917160e-09	1	true
92.2033       	DICPCG	1.146720e-04	1.131550e-08	1	true
92.2313       	DICPCG	1.367600e-04	1.616610e-08	1	true
92.2649       	DICPCG	1.633020e-04	2.317900e-08	1	true
92.3052       	DICPCG	1.948710e-04	3.319830e-08	1	true
92.3536       	DICPCG	2.333270e-04	4.784200e-08	1	true
92.4115       	DICPCG	2.785980e-04	6.847230e-08	1	true
92.4812       	DICPCG	3.343230e-04	9.879680e-08	1	true
92.5647       	DICPCG	4.009820e-04	1.421030e-07	1	true
92.6652       	DICPCG	4.825680e-04	2.053100e-07	1	true
92.7854       	DICPCG	5.785870e-04	2.937870e-07	1	true
92.9297       	DICPCG	6.961940e-04	4.226110e-07	1	true
93.0981       	DICPCG	8.158020e-04	5.757330e-07	1	true
93.1291       	DICPCG	1.504180e-04	1.962410e-08	1	true
93.1657       	DICPCG	1.757610e-04	2.699570e-08	1	true
93.2095       	DICPCG	2.095210e-04	3.869050e-08	1	true
93.2621       	DICPCG	2.507960e-04	5.581070e-08	1	true
93.3251       	DICPCG	2.992320e-04	7.989110e-08	1	true
93.401        	DICPCG	3.602820e-04	1.160790e-07	1	true
93.4914       	DICPCG	4.299580e-04	1.652360e-07	1	true
93.5998       	DICPCG	5.179300e-04	2.385640e-07	1	true
93.7305       	DICPCG	6.263890e-04	3.466540e-07	1	true
93.8872       	DICPCG	7.587020e-04	5.013930e-07	1	true
93.9208       	DICPCG	1.622420e-04	2.305930e-08	1	true
93.9581       	DICPCG	1.795310e-04	2.824860e-08	1	true
94.0028       	DICPCG	2.145480e-04	4.045260e-08	1	true
94.0554       	DICPCG	2.512470e-04	5.564100e-08	1	true
94.1187       	DICPCG	3.010200e-04	8.008370e-08	1	true
94.1941       	DICPCG	3.579280e-04	1.134810e-07	1	true
94.2848       	DICPCG	4.306010e-04	1.640950e-07	1	true
94.3906       	DICPCG	5.018150e-04	2.229200e-07	1	true
94.51         	DICPCG	5.691100e-04	2.847730e-07	1	true
94.5319       	DICPCG	1.044670e-04	9.614530e-09	1	true
94.5584       	DICPCG	1.251710e-04	1.381830e-08	1	true
94.59         	DICPCG	1.493060e-04	1.971520e-08	1	true
94.6281       	DICPCG	1.792460e-04	2.849610e-08	1	true
