x,T
0.1001,283.886
0.100616,283.541
0.101132,283.197
0.101647,282.853
0.102163,282.508
0.102679,282.164
0.103195,281.819
0.103711,281.475
0.104226,281.131
0.104742,280.786
0.105258,280.442
0.105774,279.717
0.106289,278.916
0.106805,278.114
0.107321,277.313
0.107837,276.511
0.108353,275.71
0.108868,274.908
0.109384,274.107
0.1099,273.305
