# Solver information
# Time        	h_solver      	h_initial     	h_final       	h_iters       	h_converged   
8.20718       	DICPCG	8.630260e-03	2.495360e-09	2	true
8.39172       	DICPCG	1.011740e-02	4.215320e-09	2	true
8.61316       	DICPCG	1.183820e-02	7.138740e-09	2	true
8.80824       	DICPCG	1.018170e-02	4.736730e-09	2	true
8.8172        	DICPCG	4.646370e-04	1.870920e-08	1	true
8.82796       	DICPCG	5.568570e-04	2.690330e-08	1	true
8.84086       	DICPCG	6.674050e-04	3.869560e-08	1	true
8.85635       	DICPCG	7.997220e-04	5.564480e-08	1	true
8.87495       	DICPCG	9.580180e-04	7.999760e-08	1	true
8.89726       	DICPCG	1.145960e-03	1.147090e-07	1	true
8.92401       	DICPCG	1.370320e-03	1.644390e-07	1	true
8.95609       	DICPCG	1.638030e-03	2.356800e-07	1	true
8.99457       	DICPCG	1.955830e-03	3.372090e-07	1	true
9.04043       	DICPCG	2.319740e-03	4.763920e-07	1	true
9.09453       	DICPCG	2.720590e-03	6.585630e-07	1	true
9.15815       	DICPCG	3.177720e-03	9.037570e-07	1	true
9.23288       	DICPCG	3.702870e-03	2.483420e-10	2	true
9.32047       	DICPCG	4.300850e-03	3.967910e-10	2	true
9.42229       	DICPCG	4.946380e-03	6.172980e-10	2	true
9.53941       	DICPCG	5.621940e-03	9.296670e-10	2	true
9.67623       	DICPCG	6.476770e-03	1.464010e-09	2	true
9.79689       	DICPCG	5.638230e-03	9.888990e-10	2	true
9.82635       	DICPCG	1.369720e-03	1.810510e-07	1	true
9.85956       	DICPCG	1.538440e-03	2.290760e-07	1	true
9.89858       	DICPCG	1.801150e-03	3.150080e-07	1	true
9.9442        	DICPCG	2.096500e-03	4.284110e-07	1	true
9.99759       	DICPCG	2.440650e-03	5.831720e-07	1	true
10.0598       	DICPCG	2.828640e-03	7.873700e-07	1	true
10.1324       	DICPCG	3.272580e-03	2.068210e-10	2	true
10.2168       	DICPCG	3.781170e-03	3.231290e-10	2	true
10.3154       	DICPCG	4.370380e-03	5.089590e-10	2	true
10.4301       	DICPCG	5.032870e-03	7.953850e-10	2	true
10.5638       	DICPCG	5.791710e-03	1.244710e-09	2	true
10.6938       	DICPCG	5.565800e-03	1.131300e-09	2	true
10.7169       	DICPCG	9.834450e-04	1.018850e-07	1	true
10.7436       	DICPCG	1.135030e-03	1.359990e-07	1	true
10.7754       	DICPCG	1.348970e-03	1.925620e-07	1	true
10.8135       	DICPCG	1.606710e-03	2.739520e-07	1	true
10.8591       	DICPCG	1.919110e-03	3.921630e-07	1	true
10.9139       	DICPCG	2.294630e-03	5.629120e-07	1	true
10.9797       	DICPCG	2.739660e-03	8.062890e-07	1	true
11.0585       	DICPCG	3.255700e-03	2.423660e-10	2	true
11.1527       	DICPCG	3.861770e-03	4.093370e-10	2	true
11.2653       	DICPCG	4.570570e-03	6.930700e-10	2	true
11.3999       	DICPCG	5.404130e-03	1.174760e-09	2	true
11.5618       	DICPCG	6.409560e-03	2.019510e-09	2	true
11.7485       	DICPCG	7.273310e-03	3.052090e-09	2	true
11.7679       	DICPCG	7.531580e-04	6.565700e-08	1	true
11.7908       	DICPCG	8.884510e-04	9.151430e-08	1	true
11.8183       	DICPCG	1.061430e-03	1.308690e-07	1	true
11.8512       	DICPCG	1.270190e-03	1.878300e-07	1	true
11.8908       	DICPCG	1.521490e-03	2.702270e-07	1	true
11.9383       	DICPCG	1.817560e-03	3.868530e-07	1	true
11.9954       	DICPCG	2.172520e-03	5.547970e-07	1	true
12.0638       	DICPCG	2.592620e-03	7.936610e-07	1	true
12.1457       	DICPCG	3.080970e-03	2.481010e-10	2	true
12.2438       	DICPCG	3.663720e-03	4.210900e-10	2	true
12.3619       	DICPCG	4.369120e-03	7.272330e-10	2	true
12.5039       	DICPCG	5.194770e-03	1.252610e-09	2	true
12.6751       	DICPCG	6.179810e-03	2.171280e-09	2	true
12.8035       	DICPCG	4.586040e-03	9.015100e-10	2	true
12.8307       	DICPCG	9.694940e-04	1.185480e-07	1	true
12.8623       	DICPCG	1.122860e-03	1.593460e-07	1	true
12.8991       	DICPCG	1.302920e-03	2.150530e-07	1	true
12.9422       	DICPCG	1.520500e-03	2.936650e-07	1	true
12.9928       	DICPCG	1.781990e-03	4.046190e-07	1	true
13.0529       	DICPCG	2.102160e-03	5.651300e-07	1	true
13.1244       	DICPCG	2.491630e-03	7.973360e-07	1	true
13.2098       	DICPCG	2.956850e-03	2.593950e-10	2	true
13.3115       	DICPCG	3.491440e-03	4.308240e-10	2	true
13.432        	DICPCG	4.103140e-03	7.082760e-10	2	true
13.5748       	DICPCG	4.813100e-03	1.168980e-09	2	true
13.7453       	DICPCG	5.677500e-03	1.970950e-09	2	true
13.9361       	DICPCG	6.264840e-03	2.726390e-09	2	true
13.9807       	DICPCG	1.459150e-03	2.920300e-07	1	true
14.0308       	DICPCG	1.632310e-03	3.665880e-07	1	true
14.0907       	DICPCG	1.945220e-03	5.222980e-07	1	true
14.1625       	DICPCG	2.317610e-03	7.442660e-07	1	true
14.2485       	DICPCG	2.761160e-03	2.457520e-10	2	true
14.3519       	DICPCG	3.295550e-03	4.209930e-10	2	true
14.4757       	DICPCG	3.914280e-03	7.119410e-10	2	true
14.6199       	DICPCG	4.514090e-03	1.111870e-09	2	true
14.7197       	DICPCG	3.103000e-03	3.702330e-10	2	true
14.765        	DICPCG	1.403120e-03	2.849950e-07	1	true
14.8172       	DICPCG	1.612220e-03	3.773510e-07	1	true
14.8796       	DICPCG	1.920820e-03	5.373350e-07	1	true
14.9546       	DICPCG	2.293770e-03	7.691370e-07	1	true
15.0443       	DICPCG	2.728490e-03	2.639910e-10	2	true
15.1514       	DICPCG	3.234280e-03	4.430450e-10	2	true
15.2793       	DICPCG	3.832820e-03	7.440240e-10	2	true
15.4336       	DICPCG	4.577920e-03	1.289100e-09	2	true
15.5071       	DICPCG	2.172210e-03	7.151030e-07	1	true
15.5406       	DICPCG	9.843180e-04	1.477150e-07	1	true
15.5805       	DICPCG	1.172300e-03	2.099450e-07	1	true
