x,T
-0.0099,298.06
-0.00938421,297.597
-0.00886842,297.134
-0.00835263,296.67
-0.00783684,296.207
-0.00732105,295.744
-0.00680526,295.28
-0.00628947,294.817
-0.00577368,294.354
-0.00525789,293.901
-0.00474211,293.498
-0.00422632,293.096
-0.00371053,292.694
-0.00319474,292.292
-0.00267895,291.889
-0.00216316,291.487
-0.00164737,291.085
-0.00113158,290.683
-0.000615789,290.28
-0.0001,289.878
