# Solver information
# Time        	h_solver      	h_initial     	h_final       	h_iters       	h_converged   
18.0165       	DICPCG	2.475850e-03	2.812350e-10	2	true
18.1329       	DICPCG	2.952240e-03	4.799810e-10	2	true
18.2731       	DICPCG	3.527710e-03	8.254610e-10	2	true
18.4371       	DICPCG	4.093910e-03	1.303470e-09	2	true
18.5126       	DICPCG	1.875210e-03	6.337410e-07	1	true
18.5378       	DICPCG	6.268080e-04	7.117940e-08	1	true
18.5681       	DICPCG	7.520810e-04	1.026010e-07	1	true
18.6045       	DICPCG	8.989940e-04	1.468180e-07	1	true
18.648        	DICPCG	1.073790e-03	2.098330e-07	1	true
18.7001       	DICPCG	1.281410e-03	2.994480e-07	1	true
18.7624       	DICPCG	1.530020e-03	4.279820e-07	1	true
18.8376       	DICPCG	1.836050e-03	6.181290e-07	1	true
18.9282       	DICPCG	2.203500e-03	8.934510e-07	1	true
19.0366       	DICPCG	2.621450e-03	3.714520e-10	2	true
19.1663       	DICPCG	3.113410e-03	6.266930e-10	2	true
19.3198       	DICPCG	3.658080e-03	1.025350e-09	2	true
19.503        	DICPCG	4.325740e-03	1.712480e-09	2	true
19.7229       	DICPCG	5.133810e-03	2.914410e-09	2	true
19.8376       	DICPCG	2.665440e-03	4.225260e-10	2	true
19.8605       	DICPCG	5.305020e-04	5.452560e-08	1	true
19.8871       	DICPCG	6.176390e-04	7.398770e-08	1	true
19.9183       	DICPCG	7.219740e-04	1.012190e-07	1	true
19.9554       	DICPCG	8.574190e-04	1.429580e-07	1	true
19.9996       	DICPCG	1.020670e-03	2.029060e-07	1	true
20.0522       	DICPCG	1.210930e-03	2.861600e-07	1	true
20.1149       	DICPCG	1.436470e-03	4.036050e-07	1	true
20.1889       	DICPCG	1.691540e-03	5.612040e-07	1	true
20.2748       	DICPCG	1.955270e-03	7.522870e-07	1	true
20.3733       	DICPCG	2.229840e-03	9.821410e-07	1	true
20.4861       	DICPCG	2.542420e-03	3.908370e-10	2	true
20.6151       	DICPCG	2.887860e-03	5.773090e-10	2	true
20.7612       	DICPCG	3.250360e-03	8.307780e-10	2	true
20.9126       	DICPCG	3.343000e-03	9.155730e-10	2	true
20.9221       	DICPCG	2.086170e-04	8.876300e-09	1	true
20.9334       	DICPCG	2.501940e-04	1.277290e-08	1	true
20.947        	DICPCG	3.001890e-04	1.839790e-08	1	true
20.9633       	DICPCG	3.604070e-04	2.653730e-08	1	true
20.9829       	DICPCG	4.317020e-04	3.810560e-08	1	true
21.0064       	DICPCG	5.169080e-04	5.468530e-08	1	true
21.0345       	DICPCG	6.179320e-04	7.824080e-08	1	true
21.0681       	DICPCG	7.370840e-04	1.114800e-07	1	true
21.1083       	DICPCG	8.781420e-04	1.584990e-07	1	true
21.1563       	DICPCG	1.048940e-03	2.266080e-07	1	true
21.2137       	DICPCG	1.248680e-03	3.218960e-07	1	true
21.2825       	DICPCG	1.492960e-03	4.614710e-07	1	true
21.3651       	DICPCG	1.783780e-03	6.609690e-07	1	true
21.4634       	DICPCG	2.110410e-03	9.288610e-07	1	true
21.5813       	DICPCG	2.517280e-03	4.234580e-10	2	true
21.7237       	DICPCG	3.020140e-03	7.368090e-10	2	true
21.8875       	DICPCG	3.446110e-03	1.105150e-09	2	true
21.9169       	DICPCG	6.176940e-04	8.168440e-08	1	true
21.9504       	DICPCG	7.038800e-04	1.062030e-07	1	true
21.99         	DICPCG	8.303310e-04	1.479960e-07	1	true
22.037        	DICPCG	9.838750e-04	2.081300e-07	1	true
22.0929       	DICPCG	1.166510e-03	2.931320e-07	1	true
22.159        	DICPCG	1.374450e-03	4.078690e-07	1	true
22.2379       	DICPCG	1.635820e-03	5.792520e-07	1	true
22.3332       	DICPCG	1.965760e-03	8.390470e-07	1	true
22.4443       	DICPCG	2.282040e-03	3.418390e-10	2	true
22.5788       	DICPCG	2.745940e-03	5.989270e-10	2	true
22.7301       	DICPCG	3.068750e-03	8.433430e-10	2	true
22.7538       	DICPCG	4.797000e-04	5.109370e-08	1	true
22.7822       	DICPCG	5.761440e-04	7.376480e-08	1	true
22.8163       	DICPCG	6.903510e-04	1.060130e-07	1	true
22.8575       	DICPCG	8.321420e-04	1.542180e-07	1	true
22.9073       	DICPCG	1.004140e-03	2.248840e-07	1	true
22.9671       	DICPCG	1.201880e-03	3.227390e-07	1	true
23.0397       	DICPCG	1.454870e-03	4.739120e-07	1	true
23.125        	DICPCG	1.701730e-03	6.500880e-07	1	true
23.2291       	DICPCG	2.070640e-03	9.654390e-07	1	true
23.3556       	DICPCG	2.500870e-03	4.831080e-10	2	true
23.5051       	DICPCG	2.937090e-03	7.879990e-10	2	true
23.692        	DICPCG	3.642510e-03	1.513400e-09	2	true
23.7316       	DICPCG	7.728270e-04	1.378130e-07	1	true
23.7769       	DICPCG	8.815610e-04	1.796050e-07	1	true
23.8301       	DICPCG	1.032550e-03	2.468340e-07	1	true
23.8951       	DICPCG	1.258550e-03	3.674530e-07	1	true
23.974        	DICPCG	1.523140e-03	5.395260e-07	1	true
24.0673       	DICPCG	1.793080e-03	7.499890e-07	1	true
24.1709       	DICPCG	1.983900e-03	9.214200e-07	1	true
24.2463       	DICPCG	1.438830e-03	4.871020e-07	1	true
24.2805       	DICPCG	6.534390e-04	1.008470e-07	1	true
24.3205       	DICPCG	7.610320e-04	1.369690e-07	1	true
24.3691       	DICPCG	9.221600e-04	2.013970e-07	1	true
24.4264       	DICPCG	1.087160e-03	2.804060e-07	1	true
24.4981       	DICPCG	1.354760e-03	4.362960e-07	1	true
24.5818       	DICPCG	1.575040e-03	5.912140e-07	1	true
24.6863       	DICPCG	1.960150e-03	9.182380e-07	1	true
24.8432       	DICPCG	2.920100e-03	8.660590e-10	2	true
25            	DICPCG	2.902210e-03	8.607260e-10	2	true
25.1799       	DICPCG	3.304580e-03	1.281810e-09	2	true
25.2367       	DICPCG	1.042090e-03	2.658790e-07	1	true
25.2762       	DICPCG	7.245820e-04	1.289670e-07	1	true
25.3217       	DICPCG	8.319990e-04	1.703590e-07	1	true
25.3763       	DICPCG	9.951560e-04	2.441970e-07	1	true
25.4418       	DICPCG	1.190070e-03	3.499260e-07	1	true
25.5203       	DICPCG	1.421050e-03	5.000790e-07	1	true
25.6144       	DICPCG	1.698360e-03	7.160430e-07	1	true
25.7263       	DICPCG	2.008610e-03	3.057910e-10	2	true
25.7707       	DICPCG	7.961700e-04	1.586570e-07	1	true
25.8239       	DICPCG	9.534900e-04	2.277810e-07	1	true
25.8856       	DICPCG	1.101570e-03	3.044630e-07	1	true
25.9596       	DICPCG	1.317540e-03	4.362440e-07	1	true
26.0464       	DICPCG	1.540480e-03	5.976810e-07	1	true
26.1164       	DICPCG	1.240590e-03	3.888870e-07	1	true
26.1582       	DICPCG	7.386530e-04	1.382950e-07	1	true
26.2082       	DICPCG	8.843810e-04	1.985090e-07	1	true
26.2683       	DICPCG	1.058320e-03	2.847300e-07	1	true
26.3405       	DICPCG	1.267160e-03	4.089660e-07	1	true
26.4271       	DICPCG	1.517460e-03	5.878300e-07	1	true
26.531        	DICPCG	1.811350e-03	8.398310e-07	1	true
26.6558       	DICPCG	2.167360e-03	4.072050e-10	2	true
26.8017       	DICPCG	2.519710e-03	6.438650e-10	2	true
26.8399       	DICPCG	6.591010e-04	1.128330e-07	1	true
26.8856       	DICPCG	7.893490e-04	1.620370e-07	1	true
26.9405       	DICPCG	9.448830e-04	2.325500e-07	1	true
27.0064       	DICPCG	1.131100e-03	3.338630e-07	1	true
27.0854       	DICPCG	1.352550e-03	4.784660e-07	1	true
27.1801       	DICPCG	1.615160e-03	6.841220e-07	1	true
27.2937       	DICPCG	1.928410e-03	9.783510e-07	1	true
