x,T
-0.0099,298.05
-0.00938421,297.537
-0.00886842,297.024
-0.00835263,296.511
-0.00783684,295.997
-0.00732105,295.484
-0.00680526,294.971
-0.00628947,294.457
-0.00577368,293.944
-0.00525789,293.445
-0.00474211,293.014
-0.00422632,292.583
-0.00371053,292.152
-0.00319474,291.721
-0.00267895,291.29
-0.00216316,290.86
-0.00164737,290.429
-0.00113158,289.998
-0.000615789,289.567
-0.0001,289.136
